item_id;description;description_2;group_description;unit_sale_price (CLP);cost (CLP);storage_cost (CLP);leadtime (days);stock;size_m3;cost_per_purchase
1787;nath puppy maxi sabor pollo y arroz integral;cachorro;alimento;24990.0;16788;75;;;;500
951;zeus trailla dobl asa  m  fucsia 1,2m;paseo;accesorios;8390.0;5843;21;6.0;1.0;0.004;600
1637;small round aluminum blue (my family);placas identificacion;accesorios;7130.0;5133;15;7.0;1.0;0.001;500
1410;columbia cat collar;paseo;accesorios;4900.42;3530;10;7.0;0.0;0.001;500
1409;paracan cachorro 15 ml;ant. interno;medicamentos;4890.0;3907;9;7.0;0.0;0.0002;500
1533;espuma seca canish 160 ml;higiene;medicamentos;5120.0;3615;10;6.0;0.0;0.0002;500
1291;coastal lazer brite collar pink multi flowers s/m;paseo;accesorios;10490.0;7619;22;7.0;0.0;0.001;500
1692;coastal style trailla brown paw m 1,8 m;paseo;accesorios;12590.0;9119;27;10.0;1.0;0.001;500
441;tears lagrimas artificiales 8 ml.;ocular;medicamentos;13900.0;9952;26;7.0;1.0;0.0002;500
1520;coastal lazer brite trailla bones m;paseo;accesorios;11990.0;9277;25;7.0;1.0;0.001;500
1136;zd ella adjustable air mesh harness small;paseo;accesorios;19300.0;14586;41;8.0;0.0;0.001;500
1256;posatec;otico;medicamentos;25930.0;17147;48;8.0;0.0;0.0002;500
1742;clever pet bowl ondas;comederos;accesorios;6980.0;4895;14;7.0;0.0;0.001;500
1631;zd smash collar extra small;paseo;accesorios;10180.0;6651;21;7.0;3.0;0.001;500
1397;brit pate & meat duck 400 gr;latas;alimento;4500.0;3578;14;5.0;2.0;0.015;4000
663;baño sanitario grande con cubierta gris;higiene;accesorios;43990.0;29409;92;11.0;2.0;0.001;1150
1716;pink led leash small;paseo;accesorios;13900.0;10446;29;8.0;2.0;0.001;500
1257;laguna cat collar;paseo;accesorios;4900.42;3447;10;8.0;2.0;0.001;500
1659;royal canin gastrointestinal felino 1,5kilo;medicados;alimento;22990.0;17702;70;8.0;0.0;0.015;1400
317;gastroenteril x 120 ml ;antibiotico;medicamentos;12870.0;8886;24;8.0;0.0;0.0002;500
648;monge mini adult chicken de 3 kg;adultos;alimento;25990.0;18160;78;11.0;4.0;0.015;1700
1434;pawise pelotitas arcoiris unidad;juguetes;accesorios;990.0;702;2;6.0;0.0;0.001;500
1479;"zeus collar semifij ""xl"" azul denim";paseo;accesorios;11490.0;8355;25;8.0;0.0;0.001;500
709;bravery salmon adult large/medium breed 12 kg;adultos;alimento;60990.0;48161;183;14.0;4.0;0.015;5300
1382;pro plan adult cat 7,5kg ar;adultos;alimento;60460.0;47605;182;10.0;1.0;0.015;1350
1282;collar gato elasticado a.doctor;paseo;accesorios;3950.0;2577;10;8.0;6.0;0.004;550
972;furminator long hair deshedding tools for cat, md/lg;grooming;accesorios;38700.0;27563;94;14.0;4.0;0.004;500
627;royal canin mini adulto pouch 85 gr;humedo;alimento;2040.0;1588;6;7.0;3.0;0.015;4700
632;rostrum susp. oral 20 ml;antibiotico;medicamentos;6390.0;4213;12;7.0;3.0;0.0002;500
1306;cama cubo chica cata pet;camas;accesorios;21820.0;16082;46;8.0;1.0;0.001;550
1400;power 1 p. 21-40 kg;ant. ext.;medicamentos;10990.0;7768;21;6.0;0.0;0.0002;500
1408;royal canin indoor 1,5 kg;adultos;alimento;19710.0;15610;60;7.0;1.0;0.015;1250
1248;juguetes de pasto 3 unidades;juguetes;accesorios;8710.0;6071;18;7.0;0.0;0.001;500
1822;superpet perro adulto;suplementos;medicamento;6990.0;4611;17;;;;500
1254;zd smash leash small;paseo;accesorios;13900.0;9945;29;8.0;3.0;0.001;500
1496;fox terrier (my family);placas identificacion;accesorios;17560.0;13067;37;7.0;2.0;0.001;500
1371;comedero acero inox, con enganche, 300 ml/ø 9 cm (aves);comederos;accesorios;3490.0;2437;7;5.0;2.0;0.001;500
1529;bravery salmon adult cat sterilized 7 kg;adultos;alimento;49990.0;34041;150;12.0;0.0;0.015;2250
1663;zeedof arnés ajustable morado;paseo;accesorio;27990.0;20380;59;5.0;62.0;0.001;900
1354;zeus trailla dobl asa  l  grafito 1,2m;paseo;accesorios;10490.0;8266;22;10.0;0.0;0.001;500
1797;little jacs snack;snack;alimento;5990.0;3994;12;;;;500
1775;brit care dog show champion salmon 3 kg;adultos;alimento;23990.0;15761;73;8.0;4.0;0.015;500
1643;collar cuero nº 4 (g. araya);paseo;accesorios;6790.0;5048;14;7.0;3.0;0.001;500
1728;tx plato comida lenta , 0.9 lts./ø 23 cm, varios;comederos;accesorios;6570.0;5232;14;6.0;0.0;0.001;500
795;brit care junior large breed l&r 12 kg;cachorros;alimento;56650.0;42086;170;9.0;1.0;0.015;3600
645;pro plan sensitive skin m/l 15kg ar;adultos;alimento;85660.0;65436;259;14.0;2.0;0.015;3550
1012;plato antideslizante luna / m;comederos;accesorios;4580.0;3509;10;8.0;1.0;0.001;500
1719;brit pate & meat turkey 400 g;latas;alimento;3130.0;2294;9;7.0;3.0;0.015;2900
556;royal can  early cardiac  canine 10 kilo;medicados;alimento;91930.0;60466;277;15.0;1.0;0.015;2400
681;pink big circle paw (my family);placas identificacion;accesorios;15490.0;10521;33;9.0;0.0;0.001;500
577;zeedog atlanta collar small;paseo;accesorios;9870.0;7078;21;6.0;1.0;0.001;500
1109;pawise hipopotamo con tirador;juguetes;accesorios;7990.0;5432;17;7.0;6.0;0.001;500
1266;le salon esse. corta uða alicate l/cat;grooming;accesorios;9990.0;7607;25;7.0;1.0;0.004;750
1183;royal can fhn exigent  1.5 kilos;adultos;alimento;19710.0;14896;60;9.0;3.0;0.015;4800
524;bravery lomo de atún y zanahoria;adultos;alimento;2990.0;2349;9;3.0;60.0;0.015;4200
1059;lw. bola de ejercicio con base, mediano;enriquecimiento ambiental;accesorios;13990.0;9287;29;8.0;4.0;0.001;500
540;zeedog fatboy soft-walk harness medium;paseo;accesorios;18840.0;14887;46;9.0;0.0;0.004;950
1194;go bowl pink small;paseo;accesorios;7900.41;5817;17;6.0;0.0;0.001;500
1678;royal can. urinary canine 10 kg.;medicados;alimento;93370.0;63325;282;18.0;0.0;0.015;1850
748;"zeus bozal alpha ""l""";paseo;accesorios;25990.0;18775;54;12.0;3.0;0.001;500
1731;hematon b12 jarabe 100ml;vitaminas;medicamentos;15230.0;10690;28;8.0;1.0;0.0002;500
1430;zeus nosh hueso duro sabor carne/queso l;juguetes;accesorios;12990.0;8956;27;9.0;4.0;0.001;500
484;polerón con gorro rosado;ropa;accesorio;18990.0;13083;39;3.0;21.0;0.001;500
95;pawise rasguñador;enriquecimiento ambiental;accesorios;9990.0;7515;25;7.0;0.0;0.004;500
1020;zeus bozal alpha  xs ;paseo;accesorios;19990.0;15546;49;8.0;2.0;0.004;1300
563;zeedog prisma leash extra small;paseo;accesorios;10860.0;7377;26;6.0;2.0;0.004;800
1264;monge medium adult chicken de 3 kg;adultos;alimento;25990.0;20653;78;6.0;1.0;0.015;5250
742;pro plan kitten pollo pouch 85;humedo;alimento;2610.0;1873;8;5.0;31.0;0.015;700
863;catlove raton mecanico azul;juguetes;accesorios;6990.0;4734;14;9.0;2.0;0.001;500
1598;exo terra placa calefactora 8 w;enriquecimiento ambiental;accesorios;24990.0;19561;52;7.0;1.0;0.001;500
1484;afp pups perrito mini;juguetes;accesorios;11490.0;7768;25;7.0;1.0;0.001;500
891;parker cat collar;paseo;accesorios;4900.42;3499;10;7.0;1.0;0.001;500
1577;veraflox   60 mg  x  7;antibiotico;medicamentos;28000.0;19084;52;8.0;1.0;0.0002;500
1038;multi-color pet playpen;hogar-transporte;accesorios;19370.0;14254;47;11.0;0.0;0.004;1550
206;zd neon coral h-harness small;paseo;accesorios;13900.0;10313;29;10.0;0.0;0.001;550
392;bandeja sanit. gato l / betta, c/marco;higiene;accesorios;12850.0;8817;31;7.0;0.0;0.004;550
794;habitrail ovo expansion;hogar-transporte;accesorios;33990.0;25968;71;10.0;2.0;0.001;500
870;black french bulldog  (my family);placas identificacion;accesorios;17560.0;12405;37;8.0;1.0;0.001;500
397;jaula cage rabbit 100 grey;hogar-transporte;accesorios;79790.0;63817;167;17.0;2.0;0.001;1200
766;monge all breeds adult rabbits 1x12 kg;adultos;alimento;66490.0;44108;200;15.0;0.0;0.015;4200
1721;coche pet;hogar-transporte;accesorio;119990.0;78801;251;14.0;2.0;0.001;2600
1241;tx bozal con red incorporada s;paseo;accesorios;4990.0;3744;11;8.0;1.0;0.001;500
1028;comedero acero inox. con enganche, 150 ml/ø 7 cm (aves);comederos;accesorios;3190.0;2427;6;6.0;2.0;0.001;500
642;proplan active mind rz mediana y grande 15kg;senior;alimento;56900.0;44724;172;13.0;0.0;0.015;5700
1767;zeedog ella h-harness small;paseo;accesorios;13850.0;10861;29;9.0;0.0;0.001;500
612;pro plan kitten 3kg ar;cachorros;alimento;36370.0;25386;109;9.0;4.0;0.015;5050
960;big round aluminum blue (my family);placas identificacion;accesorios;7130.0;5514;15;6.0;2.0;0.001;500
1570;jaula aves peq. diseños;hogar-transporte;accesorios;14180.0;10375;35;6.0;0.0;0.004;500
725;zeus nosh hueso flex cachorro sabor pollo s;juguetes;accesorios;6490.0;4863;13;7.0;1.0;0.001;500
683;purple big circle bone (my family);placas identificacion;accesorios;15490.0;10726;38;8.0;0.0;0.004;900
98;correa retractil;paseo;accesorios;12990.0;9290;31;6.0;0.0;0.004;1150
804;corral pequeños animales a.c;enriquecimiento ambiental;accesorios;35390.0;25494;74;8.0;2.0;0.001;500
1597;pawise little monster verde;juguetes;accesorios;5790.0;4345;12;8.0;1.0;0.001;500
406;coastal lazer brite collar lime skulls l;paseo;accesorios;15990.0;11280;39;8.0;0.0;0.004;500
502;pack dieciochero perro adulto;hogar-transporte;accesorios;68990.0;53202;144;14.0;2.0;0.001;1150
1071;bravecto gatos 6.25 a 12.5 kg;antiparasitarios;medicamentos;34800.0;23845;64;10.0;1.0;0.0002;600
1056;nutrience original adult cat 2.5 kg;adultos;alimento;19530.0;15228;59;7.0;3.0;0.015;5100
929;parka t/7 cata pets;ropa;accesorios;23800.0;16825;50;10.0;2.0;0.001;500
779;zeedog phantom collar cat;paseo;accesorios;4880.0;3630;10;7.0;1.0;0.001;500
200;pawise hollow pollito;juguetes;accesorios;5790.0;4183;12;7.0;0.0;0.001;500
134;botella 1000 ml peq animales;comederos;accesorios;8490.0;5737;21;8.0;3.0;0.004;750
1051;zd midnight collar large;paseo;accesorios;12900.0;8868;27;7.0;1.0;0.001;500
40;tx toallas para calzon celo 10 pz xs-s-m;higiene;accesorios;1590.0;1228;3;6.0;0.0;0.004;500
1017;pawise little monster naranja;juguetes;accesorios;5790.0;4099;12;7.0;6.0;0.001;500
230;i love you (my family);placas identificacion;accesorios;17560.0;13427;43;8.0;4.0;0.004;900
1513;key ring (my family);placas identificacion;accesorios;6190.0;4705;13;7.0;1.0;0.001;500
378;zd artsy h-harness medium;paseo;accesorios;16900.0;13330;36;8.0;1.0;0.001;500
288;zeus arnes fig.a  m  rojo;paseo;accesorios;10990.0;7418;23;7.0;1.0;0.001;500
418;glicopan 125mlcu;vitaminas;medicamentos;12590.0;8761;24;6.0;2.0;0.0002;500
1698;brit care sensitive venison & potato 12 kg;adultos;alimento;74990.0;57999;226;13.0;0.0;0.015;2550
391;pawise repuesto pasto sanitario;higiene;accesorios;17990.0;11959;45;8.0;1.0;0.004;1350
592;dogit bebedero gravedad 1 lt;bebederos;accesorios;6990.0;4659;17;9.0;2.0;0.004;1000
1522;shampoo traper espuma seca perro 170 cc;higiene;medicamentos;4990.0;3284;10;8.0;0.0;0.0002;500
1162;zeedog skull leash large;paseo;accesorios;15900.0;10387;34;8.0;1.0;0.001;500
1086;"zeus bozal alpha ""s""";paseo;accesorios;20990.0;16085;44;8.0;1.0;0.001;700
1495;pala sanitaria (granulos) negro;higiene;accesorios;4190.0;2795;10;6.0;0.0;0.004;1200
647;royal can. shn. medium adult 15 kgr.;adultos;alimento;85410.0;58637;257;20.0;3.0;0.015;5600
1152;coastal new earth collar de soya menta l;paseo;accesorios;12590.0;8323;27;7.0;2.0;0.001;500
1367;collar gato cinta colores g.a;paseo;accesorios;3200.0;2217;7;8.0;5.0;0.004;700
520;bravery lamb mini adulto small breed 7 kg;adultos;alimento;43990.0;32145;132;12.0;2.0;0.015;500
64;zeedog honey adjustable air mesh harness extra small;paseo;accesorios;15100.0;9898;31;9.0;2.0;0.001;500
14;pro plan sensitive skin m/l 3kg ar;adultos;alimento;30830.0;21186;93;5.0;0.0;0.015;4500
1180;sand collar medium;paseo;accesorios;10900.0;8491;22;8.0;0.0;0.001;500
1064;zd army green collar extra small;paseo;accesorios;7900.0;5674;17;6.0;0.0;0.001;500
492;coastal style collar bones m;paseo;accesorios;8800.0;5813;19;7.0;0.0;0.001;500
379;monge vs hepatic dog 2 kg;adultos;alimento;24990.0;18616;75;6.0;3.0;0.015;1950
187;small bone chromed brass (my family);placas identificacion;accesorios;9200.0;6269;22;7.0;0.0;0.004;1000
763;zeedog neopro tangerine cat collar;paseo;accesorios;4900.0;3899;10;7.0;2.0;0.001;500
216;poleron t/2 cata pets;ropa;accesorios;9990.0;7041;21;7.0;0.0;0.001;500
791;coastal comfort soft arnes azul xs;paseo;accesorios;15990.0;11643;34;6.0;1.0;0.001;500
1076;noon collar extra small;paseo;accesorios;8900.0;6089;19;6.0;1.0;0.001;500
878;pack huron acare;hogar-transporte;accesorios;65990.0;45258;139;13.0;0.0;0.001;1300
337;monge medium sen chicken de 3 kg;senior;alimento;26190.0;17370;80;8.0;1.0;0.015;2900
719;zeedog prisma adjustable air mesh harness medium;paseo;accesorios;23900.0;17000;58;9.0;3.0;0.004;1450
1748;zd army green leash large;paseo;accesorios;16900.0;13332;36;9.0;1.0;0.001;500
295;coastal sublime collar cubes l;paseo;accesorios;16990.0;13047;36;11.0;3.0;0.001;500
1725;monge kitten  chicken de 1,5 kg;cachorros;alimento;16990.0;12026;52;7.0;8.0;0.015;4850
1016;zeedog atlanta h-harness large;paseo;accesorios;19830.0;15743;42;11.0;0.0;0.001;750
1275;proplan sterilized cat 7.5 kilos;adultos;alimento;41000.0;29985;124;10.0;2.0;0.015;3100
1750;small bone golden brass (my family);placas identificacion;accesorios;9200.0;6836;19;9.0;1.0;0.001;500
1485;gotham flyharness size 4;paseo;accesorios;37900.3;26830;79;8.0;3.0;0.001;700
455;furminator long hair deshedding tolls cat, sm;grooming;accesorios;26970.0;20856;57;9.0;3.0;0.001;500
1866;alimento loros granulado 1kg;adultos;alimento;16990.0;13181;42;;;;500
815;puzzle ruff leash large;paseo;accesorios;23900.0;16592;50;9.0;0.0;0.001;700
269;apoquel 16 mg x 20 comprimidos;antialergico;medicamentos;42330.0;27941;78;10.0;0.0;0.0002;600
995;furminator grooming rake for dog/cat;grooming;accesorios;12820.0;9097;27;10.0;2.0;0.001;550
201;zeedog gotham cat collar;paseo;accesorios;4880.0;3494;10;8.0;2.0;0.001;500
161;english bulldog (my family);placas identificacion;accesorios;17560.0;13684;43;11.0;1.0;0.004;1200
1579;cloranfenicol spray 80 gr.;antibiotico;medicamentos;7590.0;5074;14;6.0;0.0;0.0002;500
729;botella 500 ml peq animales;comederos;accesorios;6500.0;4225;13;7.0;0.0;0.001;500
401;coastal maslow plato dry ears gris 887 ml;paseo;accesorios;11990.0;8778;25;7.0;0.0;0.001;500
702;planet dog tug hueso azul;juguetes;accesorios;17990.0;11886;38;8.0;0.0;0.001;500
1500;coastal lazer brite trailla skulls s;paseo;accesorios;9990.0;7966;21;7.0;0.0;0.001;500
1129;zeedog split leash large;paseo;accesorios;16900.0;13266;42;8.0;2.0;0.004;500
565;arnés adjustable cat ;paseo;accesorio;12990.0;9741;27;19.0;25.0;0.001;500
1413;pawise fetch it elefante;juguetes;accesorios;6990.0;4899;14;7.0;0.0;0.001;500
1021;zeedog maze adjustable air mesh harness small;paseo;accesorios;19300.0;13056;41;8.0;0.0;0.001;600
1025;l.w. bebedero hermetico 400 ml;bebederos;accesorios;8490.0;5529;18;8.0;0.0;0.001;500
1411;coastal style collar resolve xs;paseo;accesorios;6990.0;5452;17;6.0;0.0;0.004;500
1585;hartz tiny dog jungle plush dog toy;juguetes;accesorios;4290.0;3320;9;6.0;0.0;0.001;500
1104;pala sanitaria (granulos) rosada;higiene;accesorios;4190.0;3088;10;6.0;2.0;0.004;500
205;royal canin fhn light -17%;weight control;alimento;20470.0;14805;62;6.0;1.0;0.015;4550
34;daisy (my family);placas identificacion;accesorios;17560.0;12499;37;9.0;1.0;0.001;500
775;zeus trailla dobl asa 1,8m  l  grafito;paseo;accesorios;11490.0;8361;25;6.0;1.0;0.001;500
508;rc gatos cast. w.control 1,5kilo;weight control;alimento;26820.0;21149;82;8.0;6.0;0.015;2250
1451;bowl 18 cm;comederos;accesorios;5990.0;4550;12;9.0;1.0;0.001;500
1478;blast h-harness medium;paseo;accesorios;16900.0;12080;42;7.0;0.0;0.004;500
1840;parka premium perro;ropa;accesorio;26990.0;20138;66;;;;500
1390;zeedog ella collar medium;paseo;accesorios;10900.0;8564;26;10.0;0.0;0.004;1350
91;royal can  vet cat  young male s/o 3.5 kilo;adultos;alimento;42480.0;31458;127;13.0;12.0;0.015;500
1363;superpet gato omega;suplementos;medicamento;7990.0;6075;17;3.0;0.0;0.001;500
897;nexgard 68mg x 1 tab.masticable 10-25k;ant. ext.;medicamentos;13290.0;9507;25;8.0;12.0;0.0002;500
564;zeedog neopro bubblegum collar large;paseo;accesorios;14850.0;11041;37;8.0;0.0;0.004;1200
1369;zeedog maze cat collar;paseo;accesorios;4900.0;3821;10;5.0;0.0;0.001;500
776;royal can. fhn growth kitten 36 2kg.;cachorros;alimento;15740.0;11889;47;9.0;3.0;0.015;2400
241;coastal style collar brown paw m;paseo;accesorios;9290.0;7018;20;7.0;0.0;0.001;500
13;nutram total grain-free trout & salmon meal dog food 11.4kg;adultos;alimento;87580.0;60900;264;15.0;0.0;0.015;3900
315;zeedog phantom h-harness large;paseo;accesorios;19830.0;14432;49;8.0;2.0;0.004;500
600;arnes nacional extra grande a. doctor;paseo;accesorios;9590.0;6677;20;7.0;4.0;0.001;500
387;royal gastrointestinal canine 385 grs. (lata);latas medicadas;alimento;5240.0;3449;16;7.0;4.0;0.015;1800
1297;mixantip plus 50 gr;antibiotico;medicamentos;23990.0;18690;45;8.0;4.0;0.0002;500
166;lw mordillo de mimbre natural;enriquecimiento ambiental;accesorios;2790.0;1864;6;6.0;0.0;0.001;500
840;collar isabelino 20 cm nº(4);higiene;medicamentos;6990.0;4896;13;6.0;7.0;0.0002;500
20;parka premium perro;ropa;accesorio;26990.0;17637;57;7.0;21.0;0.001;750
646;educador sanitario perro gato;higiene;accesorios;6850.0;4748;14;7.0;2.0;0.001;500
1508;lw bebedero vidrio  eco +  - 355 ml;bebederos;accesorios;9720.0;6387;20;7.0;1.0;0.001;500
1154;revolution plus 0.5 ml (2.5 a 5 kg) x 1p;ant. ext.;medicamentos;13290.0;10149;25;6.0;9.0;0.0002;500
1528;zeedog ella leash extra small;paseo;accesorios;10860.0;7923;22;10.0;0.0;0.001;500
831;marina termocalefactor pre-set 50w- 15cm;enriquecimiento ambiental;accesorios;26990.0;19750;66;7.0;1.0;0.004;1850
1267;blocks collar medium;paseo;accesorios;10900.4;8629;22;6.0;0.0;0.001;500
1590;brit care cat kitten fillets in gravy with tender turkey 85 ;humedo;alimento;2200.0;1460;8;4.0;0.0;0.015;3150
562;zd smash h-harness small;paseo;accesorios;13900.0;10558;29;8.0;0.0;0.001;600
1821;mebermic;antiparasitarios;medicamento;2990.0;2381;6;;;;500
686;l. w.catita en percha , medium;enriquecimiento ambiental;accesorios;1690.0;1192;4;7.0;0.0;0.001;500
957;pink led leash large;paseo;accesorios;16900.0;11151;36;9.0;1.0;0.001;500
189;gel otico plus x 11.5 grs.;otico;medicamentos;17150.0;11611;32;10.0;0.0;0.0002;500
1806;plato gato doble redondo;comederos;accesorio;15990.0;12097;39;;;;500
975;blister dispensador / bolsas fecas klint;higiene;accesorios;4190.0;3109;9;6.0;0.0;0.001;500
699;brit care duck endurance 3 kg;adultos;alimento;24990.0;19967;75;8.0;3.0;0.015;4250
1499;urinary care c/d hills 82 gr;latas medicadas;alimento;1350.0;1042;4;5.0;1.0;0.015;4400
1705;royal canin bhn dachshund 2.5 kilo;razas;alimento;27650.0;19373;83;7.0;0.0;0.015;750
510;zeedog nara leash large;paseo;accesorios;16900.0;11265;42;7.0;1.0;0.004;500
1082;pro plan adult cat 3kg ar;adultos;alimento;32640.0;22427;98;10.0;4.0;0.015;4700
474;coastal style collar plaid  l;paseo;accesorios;8990.0;6254;19;7.0;2.0;0.001;500
1584;zeedog super pear;juguetes;accesorios;9870.0;7153;21;6.0;2.0;0.001;500
856;big round aluminum purple (my family);placas identificacion;accesorios;7130.0;5097;15;9.0;1.0;0.001;500
747;nutram sound balanced wellness puppy food 11.4kg;cachorros;alimento;69670.0;49153;209;6.0;0.0;0.015;3050
252;brit care cat tuna with chicken and milk 70grs;latas;alimento;1900.0;1282;6;4.0;0.0;0.015;500
21;ultrafil plusx 20ml gotas;otico;medicamentos;15990.0;12480;30;9.0;3.0;0.0002;500
1337;capa polar chiporro t/5 cata pets;ropa;accesorios;13490.0;9249;28;6.0;3.0;0.001;500
459;kong wobbler cat small;juguetes;accesorio;18990.0;13248;39;8.0;0.0;0.001;550
1184;hartz duraplay ball medium;juguetes;accesorios;5990.0;4214;14;8.0;2.0;0.004;500
276;le salon essentials rasqueta larga;grooming;accesorios;10790.0;7783;22;7.0;0.0;0.001;500
955;dispensador small;juguetes;accesorio;6990.0;5214;14;7.0;45.0;0.001;500
1215;le salon cepillo alisador goma large;grooming;accesorios;10690.0;7225;22;7.0;0.0;0.001;500
385;repelente exteriores perro/gato -500ml;higiene;accesorios;21990.0;17135;46;10.0;0.0;0.001;500
805;coastal lazer brite collar rainbow hearts xs;paseo;accesorios;6990.0;4990;14;8.0;2.0;0.001;500
1437;zd violet air-leash;paseo;accesorios;37900.0;28340;79;14.0;1.0;0.001;550
1515;zeus nosh hueso flex cachorro sabor tocino m;juguetes;accesorios;8990.0;6338;19;6.0;1.0;0.001;500
343;artriofin 88 mg. x 10 comp.;analgesico;medicamentos;18060.0;13666;34;6.0;4.0;0.0002;500
769;coastal sparkle collar broche metal  azul xs;paseo;accesorios;13990.0;9331;29;9.0;1.0;0.001;500
1332;zeedog atlanta collar medium;paseo;accesorios;10900.0;7104;22;10.0;4.0;0.001;500
1685;royal can. obesity canine 1.5 kg.;medicados;alimento;17780.0;13986;54;7.0;4.0;0.015;3100
130;coastal maslow  plato pup verde 384 ml;paseo;accesorios;6990.0;4981;14;7.0;0.0;0.001;500
1687;capa arnè talla 1 cata pets;ropa;accesorios;13490.0;10788;28;10.0;1.0;0.001;500
871;big bone bronx studs xl (my family);placas identificacion;accesorios;13330.0;10505;28;9.0;2.0;0.001;600
1123;zeus arnes fig.h xl rojo;paseo;accesorios;17790.0;14010;43;8.0;2.0;0.004;1350
1396;nt total grain-free small breed chicken & turkey dog food 2k;adultos;alimento;27750.0;19747;83;8.0;0.0;0.015;3300
87;mamistop 100 gr. (gato);suplemento;medicamentos;6250.0;4441;12;8.0;3.0;0.0002;500
1482;feline  k/d  lata x 156gr;latas medicadas;alimento;7640.0;5365;24;6.0;9.0;0.015;4550
330;miracanis pasta ;digestivo;medicamentos;7540.0;5841;14;6.0;1.0;0.0002;500
1238;rasguñador torre sky;hogar-transporte;accesorios;163590.0;127605;400;32.0;0.0;0.004;700
466;zd crimson air-leash;paseo;accesorios;37900.0;25365;93;10.0;0.0;0.004;1100
121;zd bordeau ruff leash large;paseo;accesorios;23900.0;16852;50;9.0;1.0;0.001;600
1638;kitten pouch 85gr;humedo;alimento;2330.0;1639;8;9.0;19.0;0.015;500
1044;zd bordeau adjustable air mesh harness small;paseo;accesorios;19300.0;14158;41;8.0;1.0;0.001;500
1724;brit care cat grain-free sterilized weight control 2 kg;weight control;alimento;17990.0;12936;55;8.0;0.0;0.015;800
1095;pro plan sensitive dog salmon y arroz lata 370 grs;latas medicadas;alimento;4800.0;3521;14;7.0;0.0;0.015;2600
1130;zeedog atlanta leash large;paseo;accesorios;16840.0;11474;41;10.0;2.0;0.004;500
1294;coastal glow in the dark collar cat;paseo;accesorios;10490.0;8065;22;7.0;1.0;0.001;500
860;i'm the king (my family);placas identificacion;accesorios;17560.0;12995;43;8.0;0.0;0.004;1000
1459;pileran gotas;digestivo;medicamentos;17450.0;11405;33;7.0;0.0;0.0002;500
1126;complete grain free ferret diet 2.5kg.;alimento exoticos;accesorios;37790.0;29584;79;10.0;0.0;0.001;750
